<id_1ih5t2o_qkd_t2y1oe>	<Hassan_Ali_Mansur>	<redirectedFrom>	"حسن علی منصور"@fas	

<id_1lxz442_1ia_kk3kbh>	<fa/علی‌اکبر_اشعری>	rdfs:label	"علی‌اکبر اشعری"@fas	

<id_rp5j2f_qkd_1c6geep>	<Ali_Meshkini>	<redirectedFrom>	"ایت‌الله مشکینی"@fas	

<id_av6py_qkd_enehll>	<fa/محمد_فرهادی>	<redirectedFrom>	"محمد فرهادي"@fas	

<id_1dsfxrm_1ia_f9dmb3>	<Mehdi_Bazargan>	rdfs:label	"مهدی بازرگان"@fas	

<id_9ijw8e_qkd_v5owh2>	<fa/میرزا_حسین_اصفهانی>	<redirectedFrom>	"میرزا شاه حسین اصفهانی"@fas	

<id_o566jh_qkd_1uveg3g>	<Nader_Shah>	<redirectedFrom>	"طهماسب قلي خان"@fas	

<id_1y9ovwz_qkd_q8m2ua>	<Ali_Fallahian>	<redirectedFrom>	"فلاحیان"@fas	

<id_qofd3c_qkd_1eanh46>	<Hamid_Sajjadi>	<redirectedFrom>	"حميد سجادي"@fas	

<id_eay1d3_qkd_175ye9y>	<Ali-Qoli_Khan_Bakhtiari>	<redirectedFrom>	"عليقلي سرداراسعد"@fas	

<id_8a7itk_1ia_kcr3zg>	<Javad_Etaat>	rdfs:label	"جواد اطاعت"@fas	

<id_ljjvsd_qkd_1ot0hng>	<Mehdi_Karroubi>	<redirectedFrom>	"كروبي"@fas	

<id_ws18sg_qkd_hcgzyl>	<Ali_Motahari>	<redirectedFrom>	"علي مطهري"@fas	

<id_189yhgx_qkd_7f9sg9>	<Mohammad_Farrokhi_Yazdi>	<redirectedFrom>	"محمد فرخي يزدي"@fas	

<id_ya8uf2_qkd_u758sw>	<Farah_Pahlavi>	<redirectedFrom>	"شهبانو فرح پهلوی"@fas	

<id_o01lon_qkd_1x7hxsa>	<Faezeh_Hashemi>	<redirectedFrom>	"فائزهٔ هاشمي رفسنجاني"@fas	

<id_9y9bez_qkd_1a0xxi1>	<Imam-Quli_Khan>	<redirectedFrom>	"امامقلي خان"@fas	

<id_1qn8b2j_qkd_hfit0e>	<Ali_Younesi>	<redirectedFrom>	"علي يونسي"@fas	

<id_2kxkbl_qkd_82jnf5>	<Ali_Akbar_Mohtashamipur>	<redirectedFrom>	"علي اكبر محتشمي"@fas	

<id_18zvcns_qkd_2x3z2v>	<Shivan_Qaderi>	<redirectedFrom>	"شوانه قادري"@fas	

<id_5lkomt_1ia_1rbe97m>	<fa/محمدرضا_مخبر>	rdfs:label	"محمدرضا مخبر"@fas	

<id_2zrf0y_qkd_cvn6ek>	<Morteza_Motahhari>	<redirectedFrom>	"آيت الله مطهري"@fas	

<id_gayqsm_qkd_1oxkdkj>	<Hassan_Modarres>	<redirectedFrom>	"ايت الله مدرس"@fas	

<id_b8wj56_qkd_1howdo0>	<Mohammad_Kazem_Shariatmadari>	<redirectedFrom>	"ايت الله العظمي شريعتمداري"@fas	

<id_n3asuw_qkd_51kxmx>	<Mehdi_Qoli_Hedayat>	<redirectedFrom>	"ميرزا مهدي قلي خان مخبرالسلطنه"@fas	

<id_igxid_qkd_19wzd10>	<Ghaem_Magham_Farahani>	<redirectedFrom>	"قائم مقام فراهانی"@fas	

<id_1sutk9a_qkd_tekmeu>	<Yahya_Ale_Eshaq>	<redirectedFrom>	"يحيي ال اسحاق"@fas	

<id_l606st_1ia_6xdef8>	<Shamseddin_Hosseini>	rdfs:label	"سید شمس‌الدین حسینی"@fas	

<id_5wzu3j_1ia_yrm97u>	<fa/مهرداد_پهلبد>	rdfs:label	"مهرداد پهلبد"@fas	

<id_zf2pmu_1ia_11ki799>	<Masoud_Mir_Kazemi>	rdfs:label	"مسعود میر کاظمی"@fas	

<id_1cu4v1a_1ia_1wz11h7>	<Ali_Jannati>	rdfs:label	"علی جنتی"@fas	

<id_3rdwvi_qkd_17slsqo>	<Habibollah_Asgaroladi>	<redirectedFrom>	"حبيب الله عسكراولادي"@fas	

<id_g4o00a_qkd_1csezf9>	<Mohammad_Yeganeh>	<redirectedFrom>	"محمد يگانه"@fas	

<id_1p7kqm_1ia_119heea>	<Yasmine_Pahlavi>	rdfs:label	"یاسمین اعتماد امینی"@fas	

<id_1645j2l_qkd_ei9i5s>	<Mohammad-Javad_Bahonar>	<redirectedFrom>	"آيت الله دكتر باهنر"@fas	

<id_7n3z6t_qkd_1vr6dj5>	<Firouz_Mirza_Nosrat-ed-Dowleh_Farman_Farmaian_III>	<redirectedFrom>	"فیروز نصرت الدوله"@fas	

<id_1n1ur73_1ia_2da078>	<fa/محمد_اسلامی>	rdfs:label	"محمد اسلامی"@fas	

<id_itqndn_qkd_1uxvawg>	<Nematollah_Nassiri>	<redirectedFrom>	"سرلشكر نصيري"@fas	

<id_1yw7fk1_qkd_4tkzod>	<Mojtaba_Khamenei>	<redirectedFrom>	"مجتبی خامنه‌ای"@fas	

<id_ey14di_1ia_qs3s0s>	<Mohsen_Aminzadeh>	rdfs:label	"محسن امین‌زاده"@fas	

<id_1c04xrq_qkd_hj2c12>	<fa/امیر_مفخم_بختیاری>	<redirectedFrom>	"شجاع‌السلطان"@fas	

<id_1mp4ftz_qkd_h3i6r1>	<Hossein_Saffar_Harandi>	<redirectedFrom>	"صفار هرندي"@fas	

<id_1f4y4ca_qkd_mrbxkj>	<Abdolmalek_Rigi>	<redirectedFrom>	"مالك ريگي"@fas	

<id_1c8i781_1ia_1gitqee>	<fa/محمد_شریعتمداری>	rdfs:label	"محمد شریعتمداری"@fas	

<id_9jayey_qkd_1t2oagz>	<Emad_Afroogh>	<redirectedFrom>	"عمادالدين افروغ"@fas	

<id_11q9gwh_1ia_z403h6>	<Maryam_Rajavi>	rdfs:label	"مریم رجوی"@fas	

<id_188f32o_qkd_1euswrg>	<fa/علی_مصطفوی>	<redirectedFrom>	"دکتر علی مصطفوی"@fas	

<id_hdcae7_1ia_1g1nodk>	<Tadj_ol-Molouk>	rdfs:label	"تاج‌الملوک آیرملو"@fas	

<id_1ovfmry_qkd_160kwif>	<Ali_Nikzad>	<redirectedFrom>	"نیکزاد"@fas	

<id_1208dv5_qkd_11b8ruw>	<Jahangir_Amuzegar>	<redirectedFrom>	"جهانگير آموزگار"@fas	

<id_wzc3f6_qkd_1i3wzpd>	<Mirza_Hosein_Khan_Moshir_od-Dowleh>	<redirectedFrom>	"ميرزا حسين خان مشيرالدوله"@fas	

